"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B65G51/36","Other devices for indicating or controlling movements of carriers, e.g. for supervising individual tube sections, for counting carriers, for reporting jams or other operating difficulties","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G51/38","Contact devices on interior of tubes for detecting passage of carriers","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G51/40","Automatically distributing the carriers to desired stations","","Conveying the articles in carriers having a cross-section approximating that of the pipe or tube; Tube mail systems","B65G51/04","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G51/42","according to indications on carriers","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G51/44","without mechanical contact between carriers and controllers","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G51/46","according to separate signal systems","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/00","Conveying materials in bulk through troughs, pipes or tubes by floating the materials or by flow of gas, liquid or foam","","Adaptations of pipes or tubes with means for special treatment to facilitate transportFluidising in connection with loading or unloadingIndexing codes relating to handling devices, e.g. conveyors, characterised by the type of product or load being conveyed or handledMachines or apparatus for treating harvested fruit, vegetables or flower bulbs in bulk, not otherwise provided for Discharging means for mixtures containing clay or cementitious materialFluidising devices facilitating filling or emptying of large containersProduction of sucrose; apparatus specially adapted thereforPumping fluid by direct contact of another fluid or by using inertia of fluid to be pumpedFluid dynamics, i.e. method or means for influencing the flow of gases or liquidsPipe-line systems","B65G53/526|B65G69/06|B65G2201/00|A23N|B28C7/16|B65D88/72|C13B|F04F|F15D|F17D","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/02","Floating material troughs","","Hydraulic transport of articlesAir slidesFluidising devices","B65G51/01|B65G53/04|B65D88/72","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/04","Conveying materials in bulk pneumatically through pipes or tubes; Air slides","","Floating material troughs (use of air slides)Of ain air slideSeeders depositing needs in rows using pneumatic meansFluidising devicesMaking pig-iron in the blast furnace with injection of pulverulent coalPneumatic feeding of coal to burners","B65G53/02|B65G53/20|A01C7/081|B65D88/72|C21B5/003|F23K3/02","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/06","Gas pressure systems operating without fluidisation of the materials","","Gathering or removal of refuse by pneumatic means e.g. by suction","B65F5/005","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/08","with mechanical injection of the materials, e.g. by screw","","Screws or like rotary conveyors","B65G53/48","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/10","with pneumatic injection of the materials by the propelling gas","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/12","the gas flow acting directly on the materials in a reservoir","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/14","the gas flow inducing feed of the materials by suction effect","","With pneumatic injection of the mateerials by the propelling gas","B65G53/10","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/16","Gas pressure systems operating with fluidisation of the materials","","Bridge preventing Emptying bunkers","B65D88/70|B65D88/72","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/18","through a porous wall","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/20","of an air slide, e.g. a trough","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G53/22","the systems comprising a reservoir, e.g. a bunker","","","","","","","This place covers: Only when the container is also under pressure Illustrative example of subject matter classified in this group:"
